video_filepath,frame_number,feature,x,y,z,visibility
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_6,869,2590,0.08247977495193481,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_7,636,2319,-0.031159665435552597,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_8,618,2335,-0.026257891207933426,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_0,575,2940,0.05520360916852951,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_1,524,1872,0.0033803086262196302,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_2,537,1868,0.0021542173344641924,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_3,545,1867,0.0023594717495143414,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_4,432,1676,0.042202115058898926,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_5,534,1845,-0.0024074071552604437,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_6,520,1836,-0.002148086903616786,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,chin_7,505,1829,0.001311075291596353,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_left_0,464,2179,0.022187478840351105,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_left_1,487,2265,0.02049834094941616,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_left_2,448,2256,0.040993157774209976,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_left_3,539,2796,0.03703077882528305,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_right_0,752,2340,-0.01933295838534832,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_right_1,713,2390,-0.011291186325252056,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_right_2,773,2444,-0.006334920879453421,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,cheeks_right_3,615,2855,0.02442747913300991,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_0,602,2479,-0.01251258049160242,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_1,567,2314,-0.05727517977356911,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_2,581,2355,-0.024279678240418434,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_3,568,2092,-0.05023447051644325,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_4,567,2255,-0.06400106847286224,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_5,574,2171,-0.06368408352136612,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_6,599,1942,-0.047144390642642975,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_7,475,1827,0.020734893158078194,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_8,611,1755,-0.04744650050997734,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_9,614,1661,-0.05448698252439499,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_10,637,1284,-0.06481359153985977,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,mouth_11,601,2505,-0.00943662878125906,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_0,424,1775,0.06095334514975548,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_1,494,1856,0.012087846174836159,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_2,510,1869,0.006996171083301306,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_3,512,2521,0.03895711153745651,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_4,420,2129,0.08179725706577301,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_5,540,2892,0.06500445306301117,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_6,501,2760,0.09278620034456253,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_7,485,2686,0.10726448893547058,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_8,625,1468,-0.060848504304885864,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_9,575,2940,0.05520360916852951,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_10,524,1872,0.0033803086262196302,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_11,537,1868,0.0021542173344641924,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_left_12,545,1867,0.0023594717495143414,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_0,754,1965,-0.03252681717276573,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_1,734,1956,-0.032508645206689835,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_2,688,2599,0.014116761274635792,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_3,853,2385,0.012470359914004803,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_4,617,2961,0.05034657567739487,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_5,694,2921,0.05609622225165367,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_6,734,2883,0.060583487153053284,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_7,718,1946,-0.0304581169039011,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_8,704,1937,-0.027016784995794296,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_9,696,1934,-0.023781247437000275,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_10,864,1928,-0.02714712917804718,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_11,712,1895,-0.031712550669908524,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyes_right_12,730,1883,-0.036334943026304245,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_0,567,2314,-0.05727517977356911,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_1,581,2355,-0.024279678240418434,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_2,568,2092,-0.05023447051644325,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_3,567,2255,-0.06400106847286224,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_4,574,2171,-0.06368408352136612,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_5,599,1942,-0.047144390642642975,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_6,475,1827,0.020734893158078194,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_7,611,1755,-0.04744650050997734,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_8,614,1661,-0.05448698252439499,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_9,637,1284,-0.06481359153985977,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_10,601,2505,-0.00943662878125906,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_11,608,1842,-0.04376428946852684,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_12,475,2613,0.08785101026296616,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_13,494,2698,0.07535254955291748,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_14,537,2856,0.046746622771024704,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_15,458,2468,0.14417916536331177,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_16,543,1857,-0.00024963641772046685,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_17,563,2039,-0.033633917570114136,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_18,573,2905,0.03812578693032265,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_19,517,2831,0.077791228890419,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_20,427,2140,0.11999546736478806,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_21,557,2527,0.017497481778264046,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_22,550,2547,0.017993027344346046,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_23,544,2571,0.01729491911828518,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_24,539,2599,0.019955411553382874,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_25,528,2609,0.030463816598057747,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_26,524,2503,0.03113165684044361,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_27,518,2494,0.03236732631921768,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_28,513,2482,0.03260301426053047,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,nose_29,487,2370,0.03421254828572273,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_0,550,1701,-0.0237417034804821,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_1,523,1709,-0.010219466872513294,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_2,486,1381,0.026153597980737686,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_3,614,1792,-0.04043998569250107,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_4,576,1860,-0.012700248509645462,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_5,499,2466,0.04431794956326485,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_left_6,459,2338,0.1491125226020813,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_0,777,1791,-0.05471302196383476,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_1,809,1829,-0.048611119389534,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_2,904,1596,-0.026318496093153954,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_3,688,1809,-0.05099334195256233,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_4,724,1921,-0.03123629093170166,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_5,724,2584,0.018877986818552017,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_6,862,2592,0.09455300867557526,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_7,660,2366,-0.029138898476958275,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyebrows_right_8,642,2384,-0.024904785677790642,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_0,582,2966,0.06101963296532631,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_1,545,1952,-0.003027205355465412,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_2,560,1953,-0.0035989168100059032,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_3,570,1955,-0.0029854082968086004,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_4,483,1808,0.03057635948061943,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_5,565,1910,-0.008471546694636345,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_6,551,1888,-0.008776063099503517,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,chin_7,537,1873,-0.006118145305663347,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_left_0,485,2227,0.016588663682341576,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_left_1,507,2314,0.016040779650211334,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_left_2,468,2302,0.03468701243400574,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_left_3,548,2837,0.04180348291993141,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_right_0,764,2382,-0.013421744108200073,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_right_1,727,2434,-0.006870193872600794,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_right_2,779,2479,0.00042705461964942515,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,cheeks_right_3,622,2886,0.03248952701687813,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_0,611,2504,-0.01219511404633522,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_1,597,2365,-0.056931931525468826,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_2,605,2405,-0.02380552515387535,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_3,599,2141,-0.05154980346560478,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_4,599,2307,-0.06377943605184555,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_5,607,2222,-0.06368600577116013,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_6,632,1988,-0.0474746897816658,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_7,497,1912,0.011773542501032352,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_8,646,1791,-0.04763045534491539,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_9,650,1698,-0.054654810577631,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_10,678,1348,-0.06616047024726868,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,mouth_11,610,2527,-0.009081961587071419,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_0,466,1898,0.048821598291397095,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_1,513,1935,0.004079401958733797,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_2,528,1947,-0.00024214168661274016,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_3,532,2554,0.03595232963562012,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_4,436,2166,0.0714905858039856,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_5,546,2924,0.06853628903627396,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_6,504,2792,0.09157329052686691,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_7,489,2718,0.10374648869037628,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_8,663,1525,-0.06192049756646156,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_9,582,2966,0.06101963296532631,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_10,545,1952,-0.003027205355465412,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_11,560,1953,-0.0035989168100059032,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_left_12,570,1955,-0.0029854082968086004,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_0,775,2066,-0.027850845828652382,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_1,756,2062,-0.028467904776334763,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_2,685,2610,0.018270792439579964,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_3,857,2411,0.021451421082019806,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_4,623,2979,0.058067359030246735,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_5,696,2924,0.06543051451444626,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_6,733,2881,0.07052787393331528,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_7,738,2050,-0.027168601751327515,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_8,723,2031,-0.02442263625562191,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_9,714,2020,-0.021643320098519325,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_10,872,1973,-0.01885480061173439,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_11,728,1986,-0.029272673651576042,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,eyes_right_12,745,1980,-0.0331040695309639,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_0,597,2365,-0.056931931525468826,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_1,605,2405,-0.02380552515387535,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_2,599,2141,-0.05154980346560478,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_3,599,2307,-0.06377943605184555,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_4,607,2222,-0.06368600577116013,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_5,632,1988,-0.0474746897816658,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_6,497,1912,0.011773542501032352,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_7,646,1791,-0.04763045534491539,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_8,650,1698,-0.054654810577631,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_9,678,1348,-0.06616047024726868,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_10,610,2527,-0.009081961587071419,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_11,642,1883,-0.04421055689454079,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_12,482,2651,0.0850924700498581,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_13,500,2735,0.07519551366567612,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_14,544,2890,0.05146588012576103,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_15,463,2493,0.13579317927360535,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_16,573,1936,-0.005776367150247097,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_17,592,2086,-0.0358639732003212,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_18,581,2933,0.044899553060531616,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_19,522,2863,0.07896570861339569,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_20,436,2168,0.10851091891527176,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_21,570,2556,0.017026657238602638,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_22,566,2572,0.018032006919384003,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_23,561,2593,0.01757322996854782,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_24,557,2617,0.020497644320130348,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_25,538,2673,0.03136241063475609,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_26,541,2532,0.02775542251765728,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_27,536,2524,0.028645940124988556,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_28,531,2514,0.02863600105047226,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,48,nose_29,505,2425,0.029662756249308586,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_0,563,1718,-0.029536180198192596,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_1,534,1731,-0.017896119505167007,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_2,490,1423,0.01653905026614666,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_3,631,1805,-0.041764818131923676,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_4,594,1884,-0.015105938538908958,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_5,524,2479,0.037919625639915466,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_left_6,460,2384,0.1351146250963211,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_0,798,1770,-0.04747777059674263,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_1,829,1806,-0.04003242775797844,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_2,911,1627,-0.013728358782827854,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_3,709,1797,-0.04799986630678177,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_4,745,1885,-0.025653960183262825,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_5,756,2577,0.023669080808758736,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_6,878,2600,0.10378112643957138,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_7,692,2345,-0.02720995992422104,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyebrows_right_8,675,2363,-0.02446192130446434,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_0,616,3000,0.05848192051053047,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_1,562,1981,-0.006948099937289953,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_2,578,1981,-0.006840410176664591,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_3,589,1982,-0.005803727079182863,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_4,493,1842,0.02074817754328251,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_5,582,1937,-0.011337704956531525,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_6,568,1914,-0.012524833902716637,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,chin_7,553,1901,-0.010748396627604961,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_left_0,510,2236,0.010164597071707249,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_left_1,534,2319,0.010806987062096596,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_left_2,491,2318,0.027076655998826027,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_left_3,580,2861,0.03820466250181198,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_right_0,790,2370,-0.007104703225195408,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_right_1,756,2422,-0.002044382505118847,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_right_2,806,2469,0.007394743151962757,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,cheeks_right_3,658,2900,0.03275212273001671,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_0,646,2456,-0.013867968693375587,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_1,634,2336,-0.05700724571943283,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_2,639,2383,-0.02460705116391182,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_3,630,2128,-0.05186188593506813,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_4,636,2280,-0.06353246420621872,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_5,641,2201,-0.06316275894641876,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_6,658,1988,-0.04651542380452156,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_7,512,1945,0.0050873300060629845,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_8,668,1817,-0.046738848090171814,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_9,672,1731,-0.05336741358041763,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_10,695,1391,-0.06373841315507889,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,mouth_11,645,2476,-0.010933557525277138,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_0,477,1934,0.03834640607237816,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_1,529,1965,-0.0015077277785167098,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_2,545,1976,-0.005003957077860832,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_3,559,2478,0.03140014782547951,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_4,449,2193,0.05974103882908821,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_5,576,2962,0.06383270770311356,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,54,eyes_left_6,524,2834,0.08346416801214218,0.0
